,tick_bid,id,quantity,avg_px_open,avg_px_close,points
0,1.14618,DUKA-1-001,1000000,1.1464199999999999945998752082232385873794555664062500000000000000000000000000000000000000000000000000,1.1461799999999999766231439934927038848400115966796875000000000000000000000000000000000000000000000000,-0.0002400000000000179767312147305347025394439697265625000000000000000000000000000000000000000000000000
1,1.14597,DUKA-1-001,1000000,1.1464199999999999945998752082232385873794555664062500000000000000000000000000000000000000000000000000,1.1459699999999999331379285649745725095272064208984375000000000000000000000000000000000000000000000000,-0.0004500000000000614619466432486660778522491455078125000000000000000000000000000000000000000000000000
2,1.14657,DUKA-1-002,1000000,1.1466400000000001035971308738226071000099182128906250000000000000000000000000000000000000000000000000,1.1465700000000000891020590643165633082389831542968750000000000000000000000000000000000000000000000000,-0.0000700000000000144950718095060437917709350585937500000000000000000000000000000000000000000000000000
3,1.14664,DUKA-1-002,1000000,1.1466400000000001035971308738226071000099182128906250000000000000000000000000000000000000000000000000,1.1466400000000001035971308738226071000099182128906250000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
4,1.14657,DUKA-1-003,1000000,1.1466300000000000380850906367413699626922607421875000000000000000000000000000000000000000000000000000,1.1465700000000000891020590643165633082389831542968750000000000000000000000000000000000000000000000000,-0.0000599999999999489830315724248066544532775878906250000000000000000000000000000000000000000000000000
5,1.14612,DUKA-1-003,1000000,1.1466300000000000380850906367413699626922607421875000000000000000000000000000000000000000000000000000,1.1461200000000000276401124210678972303867340087890625000000000000000000000000000000000000000000000000,-0.0005100000000000104449782156734727323055267333984375000000000000000000000000000000000000000000000000
6,1.14618,DUKA-1-004,1000000,1.1462300000000000821387402538675814867019653320312500000000000000000000000000000000000000000000000000,1.1461799999999999766231439934927038848400115966796875000000000000000000000000000000000000000000000000,-0.0000500000000001055155962603748776018619537353515625000000000000000000000000000000000000000000000000
7,1.14556,DUKA-1-004,1000000,1.1462300000000000821387402538675814867019653320312500000000000000000000000000000000000000000000000000,1.1455599999999999116795379450195468962192535400390625000000000000000000000000000000000000000000000000,-0.0006700000000001704592023088480345904827117919921875000000000000000000000000000000000000000000000000
